Coptic,English,File Path,Start Line,End Line
ⲏ ⲙⲉϣⲁⲕ ϥⲛⲁⲧⲁⲓ ⲉⲛⲁⲛϩⲏⲕⲉ ⲛϩⲟⲩⲟ · ⲉⲃⲟⲗ ϫⲉⲉϥϭⲱϣⲧ ⲉⲡⲟⲩⲣⲟⲧ ⲙⲡϩⲏⲧ · ⲁⲩⲱ ⲉⲡⲁϣⲁⲓ ⲁⲛ ⲛⲛⲉⲭⲣⲏⲙⲁ ·,"nay, perhaps He inclineth more to the gifts of the poor man, for He looketh upon the willingness in the heart rather than upon the abundance of the things offered.",pseudo-chrysostom/pseudo.chrysostom_CONLLU/on_susanna.conllu,308,348
ⲉϣⲱⲡⲉ ⲁϩⲉⲛⲛⲉⲡⲁϫⲟⲉⲓⲥ ⲥⲟⲟⲩⲧⲛ ⲛⲧⲁϩⲓⲏ · ⲟⲩⲙⲟⲛⲟⲛ ϫⲉⲛⲧⲱⲧⲛ ⲁⲗⲗⲁ ⲟⲩⲟⲛ ⲛⲓⲙ ·,"If the Lord will He can prepare my way of escape, not only from you, but from everybody.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,2256,2278
ⲗⲟⲓⲡⲟⲛ ⲁⲩⲧⲟⲣⲡⲧ ϩⲙⲡⲁⲛⲟⲩⲥ ⲙⲛⲡⲁⲙⲉⲉⲩⲉ ⲉⲧⲣⲁϣⲁϫⲉ ⲛⲙⲙⲏⲧⲛ ⲉⲡⲟⲩϫⲁⲓ ⲛⲛⲉⲧⲙⲯⲩⲭⲏ · ϩⲙⲡⲉϥⲛⲟϭ ⲛϣⲁ ·,but later on my understanding and my thought were carried away and made me to talk to you about the salvation of your souls on (the day of) his great festival.,pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.03.conllu,6614,6654
ⲧⲁⲓ ⲟⲛ ⲧⲉ ⲧϩⲉ ⲛⲧⲁⲩⲱⲛϩ ⲛϭⲓϩⲉⲛⲙⲏⲏϣⲉ ⲉⲛⲁϣⲱⲟⲩ ϩⲣⲁⲓ ϩⲛⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲛⲓⲙ ⲉⲧⲃⲉϩⲁϩ ⲙⲡⲣⲟⲫⲏⲧⲏⲥ ⲛⲧⲉⲡϫⲟⲉⲓⲥ ⲡⲛⲟⲩⲧⲉ,"so also a great many lived in every righteousness on account of the prophets of the Lord God,",abraham/shenoute.abraham_CONLLU/YA547-550.conllu,552,588
ⲛⲁⲓ ⲛⲉⲧϥⲱϣ ⲉⲃⲟⲗ ⲉⲣⲟⲟⲩ ϫⲉⲉⲧⲃⲉⲟⲩ ⲁⲧⲉⲧⲛⲣⲱⲕϩ ⲙⲡⲁⲙⲁ ⲛⲉⲗⲟⲟⲗⲉ · ⲁⲩⲱ ⲡⲧⲱⲣⲡ ⲛⲛϩⲏⲕⲉ ϩⲙⲡⲉⲧⲛⲏⲓ ·,"It is against these that the Scripture crieth out saying, Why have ye burned up My vineyard? And why are the possessions plundered from the poor in your houses?",pseudo-athanasius-discourses/pseudo.athanasius.discourses_CONLLU/matthew20.conllu,1986,2024
ⲙⲡⲉⲗⲁⲁⲩ ⲙⲡⲉⲧϩⲟⲟⲩ ⲧⲁϩⲟϥ · ⲟⲩⲇⲉ ⲙⲡⲉⲗⲁⲁⲩ ⲛⲣⲱⲙⲉ ⲛⲁⲩ ⲉⲡϩⲁⲅⲓⲟⲥ ⲃⲓⲕⲧⲱⲣ · ⲉⲓⲙⲏⲧⲓ ⲉⲡⲧⲉⲭⲛⲓⲧⲏⲥ ·,"and the workman had suffered no injury in any way, and no man had seen Saint Victor, with the exception of the workman.",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.01.conllu,7734,7765
ⲛⲁⲓ ⲉⲧⲟⲩⲟⲥϥ ⲉⲃⲟⲗ ϩⲛⲛⲉϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ ⲛⲧⲁⲛⲟⲙⲓⲁ ⲉⲙⲡⲉⲗⲁⲁⲩ ⲑⲛⲟⲟⲩ · ⲉⲙⲡⲉⲡⲇⲓⲁⲃⲟⲗⲟⲥ ⲉϣⲑⲛⲟⲟⲩ ⲉⲧⲙⲛⲧⲣⲉϥϣⲙϣⲉⲉⲓⲇⲟⲗⲟⲛ ·,"And they were idle in respect of the works of iniquity of all kinds, because no one had hired them, and the Devil could not hire them for the service of idols.",pseudo-athanasius-discourses/pseudo.athanasius.discourses_CONLLU/matthew20.conllu,961,998
ⲗⲟⲓⲡⲟⲛ ⲁⲓⲕⲧⲉⲡⲁⲗⲁⲥ ϣⲁⲣⲱⲧⲛ ⲱ ⲛⲁϣⲏⲣⲉ ⲙⲛⲛⲁϣⲉⲉⲣⲉ ·,"I at length turned my tongue towards you, O my sons and my daughters,",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.03.conllu,5286,5304
ⲁϥϫⲓⲥⲱⲙⲁ ⲛⲣⲱⲙⲉ · ⲉⲧⲃⲏⲏⲧⲛ ϣⲁⲛⲧⲉⲡⲕⲁϩ ⲉϣⲧⲱⲟⲩⲛ ϩⲁⲣⲟϥ ·,"He took the flesh of men for our sakes, until the earth can rise up under him.",coptic-treebank/coptic.treebank_CONLLU/psephrem.letter.conllu,2646,2667
ⲛⲧⲱⲧⲛ ⲇⲉ ⲛⲧⲉⲧⲛⲡⲥⲱⲙⲁ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ . ⲁⲩⲱ ⲛⲉϥⲙⲉⲗⲟⲥ ⲉⲕ ⲙⲉⲣⲟⲩⲥ .,"Now you are the body of Christ, and members individually.",sahidica.1corinthians/sahidica.1corinthians_CONLLU/1Cor_12.conllu,999,1016
ⲡⲉϫⲉⲡϩⲗⲗⲟ ϫⲉⲉⲛⲟⲩⲉϣⲡⲕⲁⲣⲱϥ ·,"The monk said, 'What we desire is silence,",AP/apophthegmata.patrum_CONLLU/AP.133.n303.words.conllu,175,186
ⲏ ⲟⲩⲙⲛⲧⲙⲁⲓϩⲟⲙⲛⲧ · ⲏ ⲟⲩⲙⲛⲧⲛⲟϭ · ⲛⲁⲓ ⲛⲧⲁⲡϫⲁϫⲉ ⲙⲟⲣⲕ ⲉⲧⲃⲏⲏⲧⲟⲩ · ϫⲉⲁϥⲛⲁⲁⲕ · ⲛϣⲙⲙⲟ ⲉⲡⲛⲟⲩⲧⲉ ·,"Or (why art thou) a lover of money, or (a lover) of magnificence, wherewith the Enemy bindeth thee in fetters, and maketh thee a stranger unto God?",pachomius-instructions/pachomius.instructions_CONLLU/pachomius.instructions.02.conllu,2035,2072
ⲁⲩⲱ ⲁϥⲃⲱⲕ ⲟⲛ ⲉϩⲟⲩⲛ ⲉⲧⲥⲩⲛⲁⲅⲱⲅⲏ ⲛⲉⲩⲛⲟⲩⲣⲱⲙⲉ ⲇⲉ ⲙⲙⲁⲩ ⲉⲣⲉⲧⲉϥϭⲓϫ ⲙⲟⲟⲩⲧ,"He entered again into the synagogue, and there was a man there who had his hand withered.",coptic-treebank/coptic.treebank_CONLLU/Mark_03.conllu,5,27
ⲁⲩⲱ ⲛⲧⲉⲣⲓⲟⲩⲱ ⲙⲙⲟⲟⲩ · ⲁⲓⲧⲁⲁⲩ ⲛⲁⲥ ·,"and when I had finished it I gave it to her,",coptic-treebank/coptic.treebank_CONLLU/life.onnophrius.01.conllu,1512,1529
ϫⲉⲛⲧⲟⲕ ⲡⲉ ⲃⲓⲕⲧⲱⲣ ⲡⲙⲁⲅⲟⲥ ·,"Thou art Victor, the magician.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.05.conllu,2288,2296
ⲁⲛⲟⲕ ⲇⲉ ⲁⲓⲣⲧϩⲉ ⲛⲛⲉⲧϩⲓⲛⲏⲃ ⲉⲧⲃⲉⲧϩⲟⲧⲉ ⲛⲧⲁⲓⲛⲁⲩ ⲉⲣⲟⲥ ·,"And I became like unto those who sleep, because of the awesome sight which I saw.",life-onnophrius/life.onnophrius_CONLLU/life.onnophrius.04.conllu,1164,1187
ⲉⲩⲉⲓ ⲇⲉ ⲉϩⲣⲁⲓ ⲉⲃⲏⲇⲥⲁⲓⲇⲁⲛ ⲁⲩⲱ ⲁⲩⲉⲓⲛⲉ ⲛⲁϥ ⲛⲟⲩⲃⲗⲗⲉ ⲁⲩⲥⲉⲡⲥⲱⲡϥ ⲇⲉ ϫⲉⲕⲁⲁⲥ ⲉϥⲉϫⲱϩ ⲉⲣⲟϥ,"He came to Bethsaida. They brought a blind man to him, and begged him to touch him.",coptic-treebank/coptic.treebank_CONLLU/Mark_08.conllu,825,858
ⲁϥⲟⲩⲱⲙ ⲉⲃⲟⲗ ϩⲙⲡϣⲏⲛ · ⲁϥⲉⲓⲛⲉ ⲛⲟⲩⲛⲟϭ ⲛⲟⲥⲉ ⲉϫⲛⲧⲙⲛⲧⲣⲱⲙⲉ ⲧⲏⲣⲥ ·,"He hath eaten of the tree, and hath brought a great injury upon all mankind.",pseudo-timothy/pseudo.timothy_CONLLU/on_abbaton.02.conllu,2024,2052
ⲁⲩⲱ ϩⲙⲡϣⲟⲣⲡ ⲛϩⲟⲟⲩ ⲛⲁⲧⲑⲁⲃ . ⲛⲧⲉⲣⲟⲩϣⲁⲁⲧ ⲡⲡⲁⲥⲭⲁ ⲡⲉϫⲉⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ⲛⲁϥ ϫⲉⲉⲕⲟⲩⲉϣⲧⲉⲛⲃⲱⲕ ⲉⲧⲱⲛ ⲉⲥⲃⲧⲉ ⲡⲡⲁⲥⲭⲁ ⲛⲁⲕ ϫⲉⲉⲕⲉⲟⲩⲟⲙϥ,"On the first day of unleavened bread, when they sacrificed the Passover, his disciples asked him, 'Where do you want us to go and make ready that you may eat the Passover?'",sahidica.mark/sahidica.mark_CONLLU/Mark_14.conllu,508,557
ⲛⲧⲟϥ ⲇⲉ ⲛⲧⲉⲩⲛⲟⲩ ⲁϥⲟⲩⲱⲛ ⲛⲛⲉϥⲃⲁⲗ ⲁϥⲥⲱⲃⲉ ·,"And immediately, he opened his eyes and laughed.",AP/apophthegmata.patrum_CONLLU/ap.093.n279.death.conllu,68,86
ⲛⲧⲉⲩⲛⲟⲩ ⲇⲉ ⲁϥϫⲓϣⲕⲁⲕ ⲉⲃⲟⲗ ⲛϭⲓⲡⲉⲓⲱⲧ ⲙⲡϣⲏⲣⲉ ϣⲏⲙ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉϯⲡⲓⲥⲧⲉⲩⲉ ⲃⲟⲏⲑⲉⲓ ⲉⲧⲁⲙⲛⲧⲁⲧⲛⲁϩⲧⲉ .,"Immediately the father of the child cried out with tears, 'I believe. Help my unbelief!'",coptic-treebank/coptic.treebank_CONLLU/Mark_09.conllu,1049,1084
ⲁⲩⲱ ⲛⲉⲥⲣⲙⲣⲁⲩⲏ ⲡⲉϫⲁⲩ ϫⲉⲁⲩϫⲡⲉⲟⲩϣⲏⲣⲉ ⲛⲛⲟⲉⲙⲓⲛ ⲁⲩⲱ ⲁⲩⲙⲟⲩⲧⲉ ⲉⲡⲉϥⲣⲁⲛ ϫⲉⲓⲱⲃⲏⲇ ⲡⲁⲓ ⲡⲉ ⲡⲉⲓⲱⲧ ⲛⲓⲉⲥⲥⲁⲓ ⲡⲉⲓⲱⲧ ⲛⲇⲁⲩⲉⲓⲇ,"And the neighbours gave it a name, saying, A son has been born to Noemin; and they called his name Obed; this is the father of Jessae the father of David.",coptic-treebank/coptic.treebank_CONLLU/Ruth_04.conllu,1121,1163
ⲁⲩⲱ ϫⲉⲛⲉⲧⲛⲕⲟⲧⲕ ⲅⲁⲣ . ⲉⲩⲛⲕⲟⲧⲕ ⲛⲧⲉⲩϣⲏ ·,"And: 'Those that sleep, it's at night that they sleep.",besa-letters/besa.letters_CONLLU/exhortations.conllu,535,551
ⲉⲓⲙⲉ ⲛⲁⲕ ⲛⲅⲛⲁⲩ ϫⲉⲛⲉⲛⲥⲛⲏⲩ ϣⲟⲟⲡ ⲛⲙⲙⲁⲛ ⲛⲥⲁϥ · ⲙⲡϩⲟⲟⲩ ⲥⲉϣⲟⲟⲡ ⲁⲛ ·,"Know too that thou didst see our brethren with us yesterday, and that to-day they are not,",pseudo-ephrem/pseudo.ephrem_CONLLU/psephrem.asceticon.02.conllu,3778,3806
ⲕⲁⲧⲁⲡⲛⲟⲙⲟⲥ ⲙⲉⲛ ⲟⲩϫⲓⲛϭⲟⲛⲥ ⲉϥⲟⲩⲟⲛϩ ⲉⲃⲟⲗ ⲡⲉ · ⲟⲩϫⲓⲛϭⲟⲛⲥ ⲟⲛ ⲡⲉ ⲉⲩⲛⲧϥ ⲟⲩⲛⲟⲙⲟⲥ ⲙⲙⲁⲩ ·,"The injustice which is according to the law maketh itself manifest, as well as the injustice which is done in the presence of the law.",pseudo-chrysostom/pseudo.chrysostom_CONLLU/canaanite.conllu,905,933
ⲧⲁⲓ ⲇⲉ ⲟⲩⲥϩⲓⲙⲉ ⲧⲉ ⲉⲥⲙⲓϣⲉ ⲟⲩⲃⲉϩⲟⲟⲩⲧ ⲥⲛⲁⲩ · ⲉⲩϭⲙϭⲟⲙ ϩⲙⲡⲉⲩϩⲱⲃ ·,"but this woman Susanna had to contend against two men, who were strong in their endeavour (to do evil).",pseudo-chrysostom/pseudo.chrysostom_CONLLU/on_susanna.conllu,2387,2410
ⲁϥϭⲱⲛⲧ ⲇⲉ ⲛϭⲓⲡⲣⲣⲟ · ⲁϥⲕⲉⲗⲉⲩⲉ ⲛⲧⲉⲩⲛⲟⲩ ⲉⲧⲣⲉⲩⲕⲟⲩⲛⲫⲓⲍⲉ ⲙⲙⲟϥ ϩⲛⲛⲉϥⲁⲛⲛⲱⲛⲛⲁ · ⲉⲛⲉϥϫⲓ ⲅⲁⲣ ⲛⲥⲉⲛⲁⲛⲛⲱⲛⲛⲁ · ⲁϥⲧⲣⲉⲩϯⲟⲩⲉⲓ ⲛⲁϥ ⲙⲙⲁⲧⲉ · ϫⲉⲕⲁⲥ ⲛⲛⲉϥⲙⲟⲩ ϩⲁⲡⲉϩⲕⲟ ·,"And the Emperor was wroth, and he commanded immediately that (his servants) should reduce his supply of food, hut he did not cut off his rations altogether, and the Emperor allowed him sufficient food to keep him alive lest he should die of hunger.",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.03.conllu,1622,1685
ⲛⲧⲉⲣⲉⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲅⲁⲣ ⲙⲟⲩ ⲁϥⲟⲩⲱⲥϥ ⲙⲡϫⲁϫⲉ · ⲁϥⲙⲟⲩⲣ ⲙⲡϫⲱⲱⲣⲉ ⲛⲧⲩⲣⲁⲛⲛⲟⲥ · ⲁϥⲧⲁϩⲉⲡⲉϥⲥⲧⲁⲩⲣⲟⲥ ⲉⲣⲁⲧϥ · ⲉϥϫⲣⲁⲉⲓⲧ ⲙⲡⲉⲩⲙⲧⲟ ⲉⲃⲟⲗ · ⲉϥⲫⲟⲣⲉⲓ ⲙⲡⲉϫⲣⲟ ·,"And when Christ died, He abolished the Enemy, He bound in fetters the mighty tyrant, He set His Cross before him. He conquered in their presence, and He gained the victory.",pseudo-athanasius-discourses/pseudo.athanasius.discourses_CONLLU/soul_body.conllu,7364,7419
ϫⲉⲕⲁⲥ ϭⲉ ⲉⲩϣⲁⲛⲉⲡⲓⲕⲁⲗⲉⲓ ⲙⲙⲟⲟⲩ ϩⲛⲛⲉⲩⲡⲣⲁⲝⲓⲥ ⲉⲧϩⲟⲟⲩ ⲛⲛⲉⲩⲉϣϫⲟⲕⲟⲩ ⲉⲃⲟⲗ ·,"that therefore whenever they should invoke them in their evil doings, they should not be able to accomplish them:",pistis-sophia/pistis.sophia_CONLLU/pistis.sophia_book_1_part2.conllu,3707,3729
ⲧⲉⲡⲥⲁϩⲟⲩ ⲧⲉⲡϥⲛⲧ ⲙⲛⲡϫⲟⲩⲣⲉ ⲁⲃⲁⲗ ⲧⲉϩⲁⲩ ⲧⲉⲧⲟⲣⲅⲏ ⲙⲡⲛⲟⲩⲧⲉ ⲧⲉϩⲟ ⲡϫⲟⲣ ⲙⲛⲧⲉϥⲥϩⲓⲙⲉ ⲙⲛⲡⲉⲧϣⲟⲟⲡ ⲛⲁϥ ⲧⲏⲣϥ,"so that the curse, so that the worm and the annihilation will befall them, and so that the wrath of God will befall Pjor and his wife and everything that belongs to him,",magical-papyri/magical.papyri_CONLLU/PMich_inv_1523.conllu,102,142
ⲙⲉϣⲁⲕ ⲇⲉ ϯⲛⲁϭⲱ ϩⲁⲧⲉⲧⲏⲩⲧⲛ . ⲏ ⲛⲧⲁⲣⲧⲉⲡⲣⲱ . ϫⲉⲕⲁⲁⲥ ⲛⲧⲱⲧⲛ ⲉⲧⲉⲧⲛⲉⲑⲡⲟⲓ ⲉⲡⲙⲁ ⲉϯⲛⲁⲃⲱⲕ ⲉⲣⲟϥ .,"But with you it may be that I will stay, or even winter, that you may send me on my journey wherever I go.",sahidica.1corinthians/sahidica.1corinthians_CONLLU/1Cor_16.conllu,196,232
ⲁϥⲙⲟⲩⲧⲉ ⲉⲡⲟⲓⲕⲟⲛⲟⲙⲟⲥ ⲙⲡⲡⲉⲧⲟⲩⲁⲁⲃ ·,"And he summoned the steward of the saint to him,",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.03.conllu,10495,10507
ⲗⲟⲓⲡⲟⲛ ⲕⲁⲧⲁⲛⲉⲧϩⲙⲡⲉϥϩⲏⲧ ⲉϥⲟⲩⲱϣ ⲉϯ ⲛⲁⲓ ⲛⲕⲉⲥⲁϣϥ ⲛⲧⲁⲝⲓⲥ ⲉⲩϫⲟⲥⲉ ⲡⲁⲣⲁⲧⲱϥ ·,"Moreover, according to what is in his heart, he wisheth to give me seven offices, each of which is more exalted than his own.",coptic-treebank/coptic.treebank_CONLLU/life.john_kal.01.conllu,897,929
ⲧⲉⲛⲯⲩⲭⲏ ⲇⲉ ϩⲱⲱⲥ ϣⲱⲛⲉ ⲧⲛⲁⲙⲉⲗⲉⲓ ⲉⲣⲟⲥ · ⲁⲩⲱ ⲧⲛϥⲓⲣⲟⲟⲩϣ ⲁⲛ ϩⲁⲡⲉⲥⲟⲩϫⲁⲓ ⲉⲡⲧⲏⲣϥ ·,"When, however, the soul itself is sick we are careless about it, and we take no care whatsoever about the healing thereof.",john-constantinople/john.constantinople_CONLLU/penitence.01.conllu,6713,6742
ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲙⲡⲉϥⲕⲱⲧⲉ ⲛⲁϫⲓⲇⲱⲣⲟⲛ ⲛⲁϥ ·,and let every one who is round about Him take a gift unto Him?',pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.03.conllu,10124,10138
ⲉϣⲱⲡⲉ ⲙⲉⲣⲉⲓ ⲛⲧⲁϣⲁϫⲉ ⲛⲙⲙⲏ · ⲁⲩⲱ ⲛⲧⲁϫⲱ ⲉⲣⲟ ⲙⲡⲉⲓϣⲁϫⲉ ⲙⲡⲁⲧⲓⲙⲟⲩ ·,"If thou wilt come I will talk with thee, and will tell thee the matter before I die",life-john-kalybites/life.john.kalybites_CONLLU/life.john_kal.02.conllu,3929,3953
ⲁϥϥⲓ ⲙⲡⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ ⲛⲛⲟⲩⲃ ⲛⲙⲙⲁϥ ⲡⲁⲓ ⲛⲧⲁⲛⲉϥⲉⲓⲟⲧⲉ ⲥⲙⲛⲧϥ ⲛⲁϥ ·,"and he carried with him the Gospel of gold which his parents had made for him,",coptic-treebank/coptic.treebank_CONLLU/life.john_kal.01.conllu,4863,4889
ⲉⲕⲛⲕⲟⲧⲕ ϩⲛⲟⲩⲙⲁ ⲙⲛϩⲉⲛⲥⲛⲏⲩ · ⲙⲡⲣⲕⲁⲁⲕ ⲉⲕϩⲏⲛ ⲉϩⲟⲩⲛ ⲉⲣⲟⲟⲩ ⲛⲟⲩⲙⲁϩⲉ ·,When thou art sleeping in any place with the brethren let not thy person approach them within a cubit.,coptic-treebank/coptic.treebank_CONLLU/psephrem.letter.conllu,1372,1401
ⲡⲉϫⲁϥ ⲛⲁⲓ · ϫⲉⲁϩⲉ ⲁⲓϩⲓⲥⲉ ⲧⲱⲛⲟⲩ · ⲱ ⲡⲁϣⲏⲣⲉ · ϩⲱⲥⲧⲉ ⲛⲛⲁϣⲛⲟϫⲧ · ⲉⲡⲕⲁϩ ⲉⲧⲃⲉⲡⲙⲕⲁϩ ⲛϩⲏⲧ · ϩⲱⲥⲧⲉ ⲛⲛⲁⲉϣⲛⲟϫⲧ · ⲉⲡⲕⲁϩ ⲉⲧⲃⲉⲡⲙⲕⲁϩ ⲛϩⲏⲧ · ⲉⲓⲱϣ ⲉϩⲣⲁⲓ ⲉⲡϫⲟⲉⲓⲥ ⲉⲧⲃⲉⲛⲁⲛⲟⲃⲉ ⲉⲧⲟϣ ·,"And he said unto me, 'Yea, I did suffer greatly, so much so in fact that sometimes through the intensity of my sorrow I used to throw myself on the ground, and cry up to God because of my manifold sins.",coptic-treebank/coptic.treebank_CONLLU/life.onnophrius.01.conllu,2186,2263
ⲟⲩⲛϭⲟⲙ ⲙⲉⲛ ⲙⲙⲟϥ ⲉⲥⲟⲕⲛ ⲉⲣⲟϥ ⲛϫⲛⲁϩ ⲁⲗⲗⲁ ⲛϥⲟⲩⲱϣ · ⲁⲛ ⲉⲧⲣⲉⲧⲛⲡⲣⲟϩⲁⲓⲣⲉⲥⲓⲥ ϣⲱⲡⲉ ⲛⲁⲧⲕⲁⲣⲡⲟⲥ ·,"It is quite possible for Him to draw us to Him [on] wings, but He doth not wish to make our act of deliberate choice to become unfruitful.",pseudo-ephrem/pseudo.ephrem_CONLLU/psephrem.asceticon.02.conllu,2231,2264
ⲏ ⲁϣ ⲛⲉⲓⲱⲧ ⲡⲉⲧⲙⲉ ⲛⲛⲉϥϣⲏⲣⲉ ⲛⲧϩⲉ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲙⲉ ⲙⲙⲟⲛ ⲁⲛⲟⲛ ⲛⲉϥϩⲙϩⲁⲗ,"Or, what father is there who loveth his son in the way wherein the Lord loveth us, who are His servants?",pseudo-ephrem/pseudo.ephrem_CONLLU/psephrem.asceticon.02.conllu,1867,1895
ⲉⲧⲣⲁⲣⲡⲡⲉⲧⲛⲁⲛⲟⲩϥ ⲙⲛⲡⲉⲧⲙⲟⲥⲧⲉ ⲙⲙⲟⲓ ⲛⲧϩⲉ ⲙⲡⲉⲧⲙⲉ ⲙⲙⲟⲓ ⲻ,to do that which is good with the one who hates me like with the one who loves me.',AP/apophthegmata.patrum_CONLLU/AP.052.abraham.01.conllu,317,344
ⲟⲩⲁ ⲇⲉ ⲛⲛⲉⲧⲁϩⲉⲣⲁⲧⲟⲩ ⲁϥⲧⲉⲕⲙⲧⲉϥⲥⲏϥⲉ ⲁϥⲣⲉϩⲧⲡϩⲙϩⲁⲗ ⲙⲡⲁⲣⲭⲓⲉⲣⲉⲩⲥ ⲁϥⲥⲗⲡⲡⲉϥⲙⲁⲁϫⲉ,"But a certain one of those who stood by drew his sword, and struck the servant of the high priest, and cut off his ear.",sahidica.mark/sahidica.mark_CONLLU/Mark_14.conllu,2028,2058
ⲁϥⲟⲩⲱϣⲃ ϫⲉⲙⲡⲉⲡⲁϫⲟⲉⲓⲥ ·,"And the man answered, 'Nay, I do not, my lord.'",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.02.conllu,2548,2557
ⲁϥⲧⲃⲃⲟ ⲅⲁⲣ ⲛϭⲓⲡϩⲁⲓ ⲛⲁⲡⲓⲥⲧⲟⲥ ϩⲛⲧⲉⲥϩⲓⲙⲉ ⲁⲩⲱ ⲁⲥⲧⲃⲃⲟ ⲛϭⲓⲧⲉⲥϩⲓⲙⲉ ⲛⲁⲡⲓⲥⲧⲟⲥ ϩⲙⲡⲥⲟⲛ ⲉϣϫⲉⲙⲡⲉⲓ ⲉⲛⲉⲧⲛϣⲏⲣⲉ ϩⲉⲛⲁⲕⲁⲑⲁⲣⲧⲟⲛ ⲛⲉ ⲧⲉⲛⲟⲩ ⲇⲉ ⲥⲉⲟⲩⲁⲁⲃ .,"For the unbelieving husband is sanctified in the wife, and the unbelieving wife is sanctified in the husband. Otherwise your children would be unclean, but now they are holy.",sahidica.1corinthians/sahidica.1corinthians_CONLLU/1Cor_07.conllu,537,586
ⲉⲕϣⲁⲛⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲉⲕⲏⲓ · ϫⲓⲛⲧⲉⲕⲥϩⲓⲙⲉ ⲉϩⲟⲩⲛ ⲉⲡⲉⲕⲏⲓ ·,"when thou goest into thy house, take thy wife back into the house,",life-pisentius/life.pisentius_CONLLU/life.pisentius.03.conllu,5074,5092
ⲥⲁϥ ⲡⲇⲓⲱⲕⲧⲏⲥ ⲡⲉ · ⲡϩⲟⲟⲩ ⲇⲉ ⲡⲙⲁⲓⲧⲟⲉ ⲛϩⲟⲩⲟ ⲡⲉ ·,"Yesterday it was the pursuer, to-day it is the man of avarice.",pseudo-chrysostom/pseudo.chrysostom_CONLLU/canaanite.conllu,721,738
ⲁⲗⲗⲁ ⲕⲁⲡⲙⲁ ⲙⲡⲉⲕⲣⲓⲧⲏⲥ · ⲙⲙⲉ ⲡⲉⲧⲛⲁⲧⲱⲱⲃⲉ ⲙⲡⲟⲩⲁ ⲡⲟⲩⲁ ⲕⲁⲧⲁⲛⲉϥϩⲃⲏⲩⲉ ·,"Do not this, but leave the matter to the True Judge Who shall reward to each man according to his works.",john-constantinople/john.constantinople_CONLLU/penitence.01.conllu,10407,10436
ⲁⲧⲉⲧⲛⲛⲁⲩ ⲱ ⲛⲁⲙⲉⲣⲁⲁⲧⲉ ϫⲉⲟⲩⲛⲧⲉ ⲡⲛⲟⲩⲧⲉ ⲣⲱⲙⲉ ⲙⲙⲁⲩ ⲉϥⲉⲓⲣⲉ ⲙⲡⲉϥⲟⲩⲱϣ ⲛⲕⲁⲓⲣⲟⲥ ⲛⲓⲙ ·,"Now ye see, O my beloved, that God always hath a man who doeth what He wisheth at all times.",pseudo-flavianus/pseudo.flavianus_CONLLU/psflavianus.encomium.02.conllu,5139,5167
ⲉⲩⲱⲣϫ ⲟⲩⲛ ⲛⲏⲧⲛ,as a security to you,doc-papyri/doc.papyri_CONLLU/cpr.4.16.conllu,158,165
ⲁⲙⲟⲩ ϭⲉ ⲧⲉⲛⲟⲩ ϩⲣⲁⲓ ϩⲛⲧⲉⲟⲩϣⲏ · ⲛⲧⲛⲃⲱⲕ ⲛⲧⲛϫⲓⲃⲁⲡⲧⲓⲥⲙⲁ ϩⲓⲧⲛⲛⲁⲣⲭⲏⲉⲣⲉⲩⲥ ⲛⲛⲉⲭⲣⲓⲥⲧⲓⲁⲛⲟⲥ · ⲕⲁⲧⲁⲧϩⲉ ⲛⲧⲁϥϩⲱⲛ ⲉⲧⲟⲟⲧⲕ ·,"Therefore come this very night, and let us go and receive baptism from the high priest of the Christians, even as thou wast commanded,",life-eustathius-theopiste/life.eustathius.theopiste_CONLLU/life.eustathius.theopiste.01.conllu,3484,3522
