Coptic,English,File Path,Start Line,End Line
ⲥ ⲥⲙⲁⲙⲁⲁⲧ ⲛϭⲓⲧⲙⲛⲧⲣⲣⲟ ⲉⲧⲛⲏⲩ ⲙⲡⲉⲛⲉⲓⲱⲧ ⲇⲁⲩⲉⲓⲇ . ⲱⲥⲁⲛⲛⲁ ϩⲛⲛⲉⲧϫⲟⲥⲉ,Blessed is the kingdom of our father David that is coming in the name of the Lord! Hosanna in the highest!',sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,387,407
ⲁⲩⲱ ⲁϥⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲉⲡⲉⲣⲡⲉ . ⲁⲩⲱ ⲛⲧⲉⲣⲉϥⲕⲧⲉⲓⲁⲧϥ ϩⲙⲡⲙⲁ ⲧⲏⲣϥ ⲉⲁⲣⲟⲩϩⲉ ⲏⲇⲏ ϣⲱⲡⲉ . ⲁϥⲉⲓ ⲉⲃⲟⲗ ⲉⲃⲏⲑⲁⲛⲓⲁ ⲙⲛⲡⲙⲛⲧⲥⲛⲟⲟⲩⲥ,"Jesus entered into the temple in Jerusalem. When he had looked around at everything, it being now evening, he went out to Bethany with the twelve.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,412,458
ⲁⲩⲱ ⲙⲡⲉϥⲣⲁⲥⲧⲉ ⲛⲧⲉⲣⲟⲩⲉⲓ ⲉⲃⲟⲗ ⲛⲃⲏⲑⲁⲛⲓⲁ ⲁϥϩⲕⲟ,"The next day, when they had come out from Bethany, he was hungry.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,463,479
ⲁⲩⲱ ⲛⲧⲉⲣⲉϥⲛⲁⲩ ⲉⲩⲃⲱ ⲛⲕⲛⲧⲉ ⲙⲡⲟⲩⲉ ⲉⲣⲉϩⲉⲛϭⲱⲃⲉ ϩⲓⲱⲱⲥ ⲁϥⲃⲱⲕ ⲉⲣⲁⲧⲥ ϫⲉⲙⲉϣⲁⲕ ⲉϥⲉϭⲛⲗⲁⲁⲩ ⲛϩⲏⲧⲥ ⲁⲩⲱ ⲛⲧⲉⲣⲉϥⲉⲓ ⲙⲡϥϭⲛⲗⲁⲁⲩ ϩⲓⲱⲱⲥ ⲛⲥⲁϭⲱⲃⲉ ⲙⲙⲁⲧⲉ ⲛⲉⲡⲥⲏⲩ ⲅⲁⲣ ⲁⲛ ⲡⲉ ⲙⲡⲕⲛⲧⲉ .,"Seeing a fig tree afar off having leaves, he came to see if perhaps he might find anything on it. When he came to it, he found nothing but leaves, for it was not the season for figs.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,484,552
ⲁϥⲟⲩⲱϣⲃ ⲇⲉ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲛⲁⲥ ϫⲉⲛⲛⲉⲗⲁⲁⲩ ϫⲓⲛ ⲙⲡⲉⲓⲛⲁⲩ ⲟⲩⲉⲙⲕⲁⲣⲡⲟⲥ ⲉⲃⲟⲗ ⲛϩⲏⲧⲉ . ⲁⲩⲱ ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ⲛⲉⲩⲥⲱⲧⲙ .,"Jesus told it, 'May no one ever eat fruit from you again!' and his disciples heard it.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,557,597
ⲁⲩⲃⲱⲕ ⲇⲉ ⲉϩⲟⲩⲛ ⲉⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲁⲩⲱ ⲛⲧⲉⲣⲉϥⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲉⲣⲡⲉ ⲁϥⲁⲣⲭⲉⲓ ⲛⲛⲟⲩϫⲉ ⲉⲃⲟⲗ ⲛⲛⲉⲧϯ ⲉⲃⲟⲗ ⲙⲛⲛⲉⲧⲧⲟⲟⲩ ϩⲙⲡⲉⲣⲡⲉ ⲁⲩⲱ ⲛⲉⲧⲣⲁⲡⲉⲍⲁ ⲛⲣⲉϥϫⲓⲕⲟⲗⲩⲙⲃⲟⲛ . ⲁϥⲧⲁⲩⲟⲟⲩ ⲉⲡⲉⲥⲏⲧ ⲁⲩⲱ ⲙⲙⲁ ⲛϩⲙⲟⲟⲥ ⲛⲛⲉⲧϯϭⲣⲟⲟⲙⲡⲉ ⲉⲃⲟⲗ,"They came to Jerusalem, and Jesus entered into the temple, and began to throw out those who sold and those who bought in the temple, and overthrew the tables of the money changers, and the seats of those who sold the doves.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,602,674
ⲙⲡϥⲕⲁⲗⲁⲁⲩ ⲉϫⲓⲥⲕⲉⲩⲏ ⲉⲃⲟⲗ ϩⲙⲡⲉⲣⲡⲉ .,He would not allow anyone to carry a container through the temple.,sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,679,692
ⲁⲩⲱ ⲛⲉϥϯⲥⲃⲱ ⲛⲁⲩ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲛϥⲥⲏϩ ⲁⲛ ϫⲉⲡⲁⲏⲓ ⲉⲩⲛⲁⲙⲟⲩⲧⲉ ⲉⲣⲟϥ ϫⲉⲡⲏⲓ ⲙⲡⲉϣⲗⲏⲗ ⲛⲛϩⲉⲑⲛⲟⲥ ⲧⲏⲣⲟⲩ . ⲛⲧⲱⲧⲛ ⲇⲉ ⲁⲧⲉⲧⲛⲁⲁϥ ⲛⲥⲡⲏⲗⲁⲓⲟⲛ ⲛⲥⲟⲟⲛⲉ .,"He taught, saying to them, 'Isn't it written, 'My house will be called a house of prayer for all the nations?'",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,697,759
ⲁⲩⲱ ⲁⲩⲥⲱⲧⲙ ⲛϭⲓⲛⲁⲣⲭⲓⲉⲣⲉⲩⲥ ⲙⲛⲛⲉⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ ⲁⲩⲕⲱⲧⲉ ⲛⲥⲁⲧϩⲉ ⲙⲙⲟⲟⲩⲧϥ ⲛⲉⲩⲣϩⲟⲧⲉ ⲅⲁⲣ ϩⲏⲧϥ ⲡⲙⲏⲏϣⲉ ⲅⲁⲣ ⲧⲏⲣϥ ⲛⲉϥⲣϣⲡⲏⲣⲉ ⲉϫⲛⲧⲉϥⲥⲃⲱ .,"The chief priests and the scribes heard it, and sought how they might destroy him. For they feared him, because all the multitude was astonished at his teaching.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,764,812
ⲁⲩⲱ ⲛⲧⲉⲣⲉⲣⲟⲩϩⲉ ϣⲱⲡⲉ ⲁϥⲣ ⲡⲃⲟⲗ ⲛⲧⲡⲟⲗⲓⲥ,"When evening came, he went out of the city.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,817,832
ⲛⲧⲉⲣⲟⲩⲡⲁⲣⲁⲅⲉ ⲇⲉ ϩⲧⲟⲟⲩ ⲁⲩⲛⲁⲩ ⲉⲧⲃⲱ ⲛⲕⲛⲧⲉ ⲁⲥϣⲟⲟⲩⲉ ϫⲓⲛⲛⲉⲥⲛⲟⲩⲛⲉ .,"As they passed by in the morning, they saw the fig tree withered away from the roots.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,837,862
ⲁⲩⲱ ⲛⲧⲉⲣⲉϥⲣⲡⲙⲉⲉⲩⲉ ⲛϭⲓⲡⲉⲧⲣⲟⲥ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉϩⲣⲁⲃⲃⲉⲓ . ⲁⲛⲁⲩ ⲉⲧⲃⲱ ⲛⲕⲛⲧⲉ ⲛⲧⲁⲕⲥϩⲟⲩⲱⲣⲥ ⲛⲧⲁⲥϣⲟⲟⲩⲉ .,"Peter, remembering, said to him, 'Rabbi, look! The fig tree which you cursed has withered away.'",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,867,906
ⲁϥⲟⲩⲱϣⲃ ⲇⲉ ⲛϭⲓⲓⲏⲥⲟⲩⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲛⲁⲩ ϫⲉⲕⲁⲧⲡⲓⲥⲧⲓⲥ ⲙⲡⲛⲟⲩⲧⲉ ⲛϩⲏⲧⲧⲏⲩⲧⲛ .,"Jesus answered them, 'Have faith in God.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,911,941
ϩⲁⲙⲏⲛ ϯϫⲱ ⲙⲙⲟⲥ ⲛⲏⲧⲛ ϫⲉⲡⲉⲧⲛⲁϫⲟⲟⲥ ⲙⲡⲉⲓⲧⲟⲟⲩ ϫⲉⲡⲱⲱⲛⲉ ⲛⲅⲃⲱⲕ ⲉⲧⲉⲑⲁⲗⲁⲥⲥⲁ ⲛϥⲧⲙⲣϩⲏⲧ ⲥⲛⲁⲩ ϩⲙⲡⲉϥϩⲏⲧ ⲁⲗⲗⲁ ⲛϥⲡⲓⲥⲧⲉⲩⲉ ϫⲉⲡⲉⲧϥϫⲱ ⲙⲙⲟϥ ϥⲛⲁϣⲱⲡⲉ ⲛⲁϥ .,"For most certainly I tell you, whoever may tell this mountain, 'Be taken up and cast into the sea,' and doesn't doubt in his heart, but believes that what he says is happening; he shall have whatever he says.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,946,1009
ⲉⲧⲃⲉ ⲡⲁⲓ ϯϫⲱ ⲙⲙⲟⲥ ⲛⲏⲧⲛ ϫⲉϩⲱⲃ ⲛⲓⲙ ⲉⲧⲉⲧⲛⲛⲁϣⲗⲏⲗ ⲉⲣⲟⲟⲩ ⲉⲧⲉⲧⲛⲁⲓⲧⲉⲓ ⲙⲙⲟⲟⲩ ⲡⲓⲥⲧⲉⲩⲉ ϫⲉⲁⲧⲉⲧⲛϫⲓⲧⲟⲩ ⲁⲩⲱ ⲥⲉⲛⲁϣⲱⲡⲉ ⲛⲏⲧⲛ .,"Therefore I tell you, all things whatever you pray and ask for, believe that you have received them, and you shall have them.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1014,1059
ⲁⲩⲱ ⲉⲧⲉⲧⲛϣⲁⲁϩⲉⲣⲁⲧ ⲧⲉⲛⲟⲩ ⲉϣⲗⲏⲗ ⲕⲱ ⲉⲃⲟⲗ ⲙⲡⲉⲧⲉⲟⲩⲛⲧⲏⲧⲛϥ ⲉⲣⲱⲙⲉ . ϫⲉⲕⲁⲁⲥ ⲡⲉⲧⲛⲉⲓⲱⲧ ⲉⲧϩⲛⲙⲡⲏⲩⲉ ⲉϥⲉⲕⲱ ⲛⲏⲧⲛ ⲉⲃⲟⲗ ⲛⲛⲉⲧⲛⲛⲟⲃⲉ .,"Whenever you stand praying, forgive, if you have anything against anyone; so that your Father, who is in heaven, may also forgive you your transgressions.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1064,1107
.. .,"But if you do not forgive, neither will your Father in heaven forgive your transgressions.'",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1112,1113
ⲁⲩⲉⲓ ⲟⲛ ⲉϩⲣⲁⲓ ⲉⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲁⲩⲱ ⲉϥⲙⲟⲟϣⲉ ϩⲙⲡⲉⲣⲡⲉ . ⲁⲩϯⲡⲉⲩⲟⲩⲟⲓ ⲉⲣⲟϥ ⲛϭⲓⲛⲁⲣⲭⲓⲉⲣⲉⲩⲥ ⲙⲛⲛⲉⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ ⲙⲛⲛⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ,"They came again to Jerusalem, and as he was walking in the temple, the chief priests, and the scribes, and the elders came to him,",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1118,1158
ⲉⲩϫⲱ ⲙⲙⲟⲥ ⲛⲁϥ . ϫⲉⲛⲁⲓ ⲉⲕⲉⲓⲣⲉ ⲙⲙⲟⲟⲩ ϩⲛⲁϣ ⲛⲉⲝⲟⲩⲥⲓⲁ . ⲏ ⲛⲓⲙ ⲡⲉ ⲛⲧⲁϥϯ ⲛⲁⲕ ⲛⲧⲉⲓⲉⲝⲟⲩⲥⲓⲁ ϫⲉⲕⲁⲁⲥ ⲉⲕⲉⲣ ⲛⲁⲓ .,"and they began saying to him, 'By what authority do you do these things? Or who gave you this authority to do these things?'",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1163,1211
ⲓⲏⲥⲟⲩⲥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉϯⲛⲁϫⲛⲟⲩⲧⲛ ϩⲱ ⲉⲩϣⲁϫⲉ ⲁϫⲓϥ ⲉⲣⲟⲓ ⲡⲉ . ⲁⲩⲱ ⲁⲛⲟⲕ ϩⲱ ϯⲛⲁϫⲟⲟⲥ ⲛⲏⲧⲛ ϫⲉⲉⲉⲓⲣⲉ ⲛⲛⲁⲓ ϩⲛⲁϣ ⲛⲉⲝⲟⲩⲥⲓⲁ,"Jesus said to them, 'I will ask you one question. Answer me, and I will tell you by what authority I do these things.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1216,1266
ⲡⲃⲁⲡⲧⲓⲥⲙⲁ ⲛⲓⲱϩⲁⲛⲛⲏⲥ ⲟⲩⲉⲃⲟⲗ ⲧⲱⲛ ⲡⲉ ⲟⲩⲉⲃⲟⲗ ϩⲛⲧⲡⲉ ⲡⲉ . ϫⲛⲟⲩⲉⲃⲟⲗ ϩⲙⲡⲣⲱⲙⲉ ⲁϫⲓⲥ ⲛⲁⲓ,"The baptism of John--was it from heaven, or from men? Answer me.'",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1271,1304
ⲁⲩⲱ ⲁⲩⲙⲉⲕⲙⲟⲩⲕⲟⲩ ⲙⲛⲛⲉⲩⲉⲣⲏⲩ ⲉⲩϫⲱ ⲙⲙⲟⲥ ϫⲉⲉⲛϣⲁⲛϫⲟⲟⲥ ϫⲉⲟⲩⲉⲃⲟⲗ ϩⲛⲧⲡⲉ ⲡⲉ . ϥⲛⲁϫⲟⲟⲥ ⲛⲁⲛ ϫⲉⲉⲧⲃⲉ ⲟⲩ ⲙⲡⲉⲧⲛⲡⲓⲥⲧⲉⲩⲉ ⲉⲣⲟϥ .,"They reasoned with themselves, saying, 'If we should say, 'From heaven;' he will say, 'Why then did you not believe him?'",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1309,1360
ⲁⲗⲗⲁ ⲧⲁⲣⲛϫⲟⲟⲥ ϫⲉⲟⲩⲉⲃⲟⲗ ⲡⲉ ϩⲛⲛⲣⲱⲙⲉ ⲛⲉⲩⲣϩⲟⲧⲉ ϩⲏⲧϥ ⲙⲡⲙⲏⲏϣⲉ . ⲉⲣⲉⲓⲱϩⲁⲛⲛⲏⲥ ⲅⲁⲣ ⲛⲧⲟⲟⲧⲟⲩ ⲧⲏⲣⲟⲩ ⲟⲛⲧⲱⲥ ϫⲉⲟⲩⲡⲣⲟⲫⲏⲧⲏⲥ ⲡⲉ .,"If we should say, 'From men''--they feared the people, for all held John to really be a prophet.",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1365,1408
ⲁⲩⲱ ⲁⲩⲟⲩⲱϣⲃ ⲉⲩϫⲱ ⲙⲙⲟⲥ ⲛⲓⲏⲥⲟⲩⲥ ϫⲉⲛⲧⲛⲥⲟⲟⲩⲛ ⲁⲛ . ⲓⲏⲥⲟⲩⲥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲁⲛⲟⲕ ϩⲱ ⲛϯⲛⲁϫⲟⲟⲥ ⲁⲛ ⲛⲏⲧⲛ ϫⲉⲛⲁⲓ ⲉⲓⲉⲓⲣⲉ ⲙⲙⲟⲟⲩ ϩⲛⲁϣ ⲛⲉⲝⲟⲩⲥⲓⲁ .,"They answered Jesus, 'We don't know.' Jesus said to them, 'Neither do I tell you by what authority I do these things.'",sahidica.mark/sahidica.mark_CONLLU/Mark_11.conllu,1413,1473
ⲁⲩⲱ ⲁϥⲁⲣⲭⲉⲓ ⲛϫⲟⲟⲥ ⲛⲁⲩ ϩⲛϩⲉⲛⲡⲁⲣⲁⲃⲟⲗⲏ ϫⲉⲟⲩⲣⲱⲙⲉ ⲡⲉ ⲛⲧⲁϥⲧⲱϭⲉ ⲛⲟⲩⲙⲁ ⲛⲉⲗⲟⲟⲗⲉ . ⲁϥⲕⲧⲟ ⲉⲣⲟϥ ⲛⲟⲩϫⲟ ⲁϥϣⲁⲕⲧⲟⲩⲉⲓⲟⲙ ϩⲣⲁⲓ ⲛϩⲏⲧϥ . ⲁⲩⲱ ⲁϥⲕⲱⲧ ⲛⲟⲩⲡⲩⲣⲅⲟⲥ ⲁϥⲧⲁⲁϥ ⲉⲧⲟⲟⲧⲟⲩ ⲛϩⲉⲛϭⲙⲏⲟⲩ ⲁϥⲁⲡⲟⲇⲏⲙⲉⲓ,"He began to speak to them in parables. 'A man planted a vineyard, put a hedge around it, dug a pit for the winepress, built a tower, rented it out to a farmer, and went into another country.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,5,85
ⲁⲩⲱ ⲁϥϫⲉⲩⲟⲩϩⲙϩⲁⲗ ⲉⲣⲁⲧⲟⲩ ⲛⲛⲉϭⲙⲏⲟⲩ ϩⲙⲡⲕⲁⲓⲣⲟⲥ ⲛⲛⲕⲁⲣⲡⲟⲥ ϫⲉⲉϥⲉϫⲓ ⲛⲧⲟⲟⲧⲟⲩ ⲛⲛⲉϭⲙⲏⲟⲩ ⲉⲃⲟⲗ ϩⲙⲛⲕⲁⲣⲡⲟⲥ ⲙⲡⲙⲁ ⲛⲉⲗⲟⲟⲗⲉ .,"When it was time, he sent a servant to the farmer to get from the farmer his share of the fruit of the vineyard.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,90,135
ⲁⲩⲱ ⲛⲧⲉⲣⲟⲩⲁⲙⲁϩⲧⲉ ⲙⲙⲟϥ ⲁⲩϩⲓⲟⲩⲉ ⲉⲣⲟϥ ⲁⲩϫⲟⲟⲩϥ ⲉⲙⲡⲟⲩϯⲗⲁⲁⲩ ⲛⲁϥ .,"They took him, beat him, and sent him away empty.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,140,168
ⲁϥϫⲉⲩⲕⲉϩⲙϩⲁⲗ ⲟⲛ ⲉⲣⲁⲧⲟⲩ . ⲡⲕⲉⲟⲩⲁ ⲉⲧⲙⲙⲁⲩ ⲁⲩⲙⲟⲟⲩⲧϥ . ⲁⲩⲱ ⲁⲩⲥⲟϣϥ .,"Again, he sent another servant to them; and they threw stones at him, wounded him in the head, and sent him away shamefully treated.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,173,203
ⲁϥϫⲉⲩⲕⲉⲟⲩⲁ ⲁⲩⲱ ⲡⲕⲉⲧ ⲁⲩⲙⲟⲟⲩⲧϥ ⲙⲛϩⲉⲛⲕⲟⲟⲩⲉ ⲧⲏⲣⲟⲩ ϩⲟⲓⲛⲉ ⲙⲉⲛ ⲉⲩϩⲓⲟⲩⲉ ⲉⲣⲟⲟⲩ ϩⲉⲛⲕⲟⲟⲩⲉ ⲇⲉ ⲉⲩⲙⲟⲟⲩⲧ ⲙⲙⲟⲟⲩ .,"Again he sent another; and they killed him; and many others, beating some, and killing some.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,208,250
ⲉⲧⲓ ⲛⲉⲟⲩⲛⲧϥ ⲟⲩϣⲏⲣⲉ ⲙⲙⲁⲩ ⲙⲙⲉⲣⲓⲧ ⲁϥϫⲟⲟⲩϥ ⲉⲣⲁⲧⲟⲩ . ⲙⲛⲛⲥⲱⲟⲩ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲥⲉⲛⲁϣⲓⲡⲉ ϩⲏⲧϥ ⲙⲡⲁϣⲏⲣⲉ .,"Therefore still having one, his beloved son, he sent him last to them, saying, 'They will respect my son.'",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,255,298
ⲛⲉϭⲙⲏⲩ ⲇⲉ ⲉⲧⲙⲙⲁⲩ ⲁⲩϣⲁϫⲉ ⲙⲛⲛⲉⲩⲉⲣⲏⲩ ⲉⲩϫⲱ ⲙⲙⲟⲥ ϫⲉⲡⲁⲓ ⲡⲉ ⲡⲉⲕⲗⲏⲣⲟⲛⲟⲙⲟⲥ . ⲁⲙⲏⲓⲧⲛ ⲛⲧⲛⲙⲟⲟⲩⲧϥ . ⲁⲩⲱ ⲧⲉⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ ⲛⲁⲣⲧⲱⲛ .,"But those farmers said among themselves, 'This is the heir. Come, let's kill him, and the inheritance will be ours.'",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,303,349
ⲛⲧⲉⲣⲟⲩⲁⲙⲁϩⲧⲉ ⲇⲉ ⲙⲙⲟϥ ⲁⲩⲙⲟⲟⲩⲧϥ ⲁⲩⲱ ⲁⲩⲛⲟϫϥ ⲉⲡⲃⲟⲗ ⲙⲡⲙⲁ ⲛⲉⲗⲟⲟⲗⲉ .,"They took him, killed him, and cast him out of the vineyard.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,354,384
ⲟⲩ ⲡⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲙⲡⲙⲁ ⲛⲉⲗⲟⲟⲗⲉ ⲛⲁⲁⲁϥ . ϥⲛⲏⲩ ⲛϥⲧⲁⲕⲉⲛⲉϭⲙⲏⲩ ⲛϥϯ ⲙⲡⲙⲁ ⲛⲉⲗⲟⲟⲗⲉ ⲛϩⲉⲛⲕⲟⲟⲩⲉ .,"What therefore will the lord of the vineyard do? He will come and destroy the farmers, and will give the vineyard to others.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,389,431
ⲧⲉⲓⲅⲣⲁⲫⲏ ⲇⲉ ⲟⲛ ⲙⲡⲉⲧⲛⲟϣⲥ . ϫⲉⲡⲱⲛⲉ ⲛⲧⲁⲛⲉⲧⲕⲱⲧ ⲥⲧⲟϥ ⲉⲃⲟⲗ ⲁϥϣⲱⲡⲉ ⲉⲩⲁⲡⲉ ⲛⲕⲟⲟϩ .,"Haven't you even read this Scripture: 'The stone which the builders rejected, the same was made the head of the corner.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,436,472
ⲛⲧⲁⲡⲁⲓϣⲱⲡⲉ ϩⲓⲧⲟⲟⲧϥ ⲙⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲟⲩϣⲡⲏⲣⲉ ⲡⲉ ⲙⲡⲉⲧⲛⲙⲧⲟ ⲉⲃⲟⲗ .,"This was from the Lord, it is marvelous in our eyes'?'",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,477,499
ⲁⲩⲟⲩⲱϣ ⲇⲉ ⲉⲁⲙⲁϩⲧⲉ ⲙⲙⲟϥ ⲁⲩⲱ ⲁⲩⲣϩⲟⲧⲉ ϩⲏⲧϥ ⲙⲡⲙⲏⲏϣⲉ . ⲁⲩⲉⲓⲙⲉ ⲅⲁⲣ ϫⲉⲛⲧⲁϥϫⲉⲧⲉⲓⲡⲁⲣⲁⲃⲟⲗⲏ ⲉⲧⲃⲏⲏⲧⲟⲩ . ⲁⲩⲱ ⲛⲧⲉⲣⲟⲩⲕⲁⲁϥ ⲁⲩⲃⲱⲕ,"They tried to seize him, but they feared the multitude; for they perceived that he spoke the parable against them. They left him, and went away.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,504,554
ⲁⲩⲱ ⲁⲩϫⲉⲩϩⲟⲓⲛⲉ ⲉⲣⲁⲧϥ ⲛϭⲓⲛⲉⲫⲁⲣⲓⲥⲥⲁⲓⲟⲥ ⲙⲛⲛϩⲏⲣⲱⲇⲓⲁⲛⲟⲥ ⲉⲧⲣⲉⲩϭⲟⲡϥ ϩⲛⲟⲩϣⲁϫⲉ .,"They sent some of the Pharisees and of the Herodians to him, that they might trap him with words.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,559,586
ⲁⲩⲱ ⲛⲧⲉⲣⲟⲩϯ ⲡⲉⲩⲟⲩⲟⲉⲓ ⲉⲣⲟϥ ⲡⲉϫⲁⲩ ⲛⲁϥ ϫⲉⲡⲥⲁϩ ⲧⲛⲥⲟⲟⲩⲛ ϫⲉⲛⲧⲕⲟⲩⲣⲙⲙⲙⲉ ⲁⲩⲱ ⲛⲅϩⲏϭⲉ ⲁⲛ ϩⲏⲧϥ ⲛⲗⲁⲁⲩ ⲛⲅϫⲓϩⲟ ⲅⲁⲣ ⲁⲛ ⲛⲣⲱⲙⲉ ⲁⲗⲗⲁ ϩⲛⲟⲩⲙⲉ ⲉⲕϯⲥⲃⲱ ⲛⲧⲉϩⲓⲏ ⲙⲡⲛⲟⲩⲧⲉ ⲉⲝⲉⲥⲧⲓ ⲉϯⲕⲏⲛⲥⲟⲥ ⲙⲡⲣⲣⲟ ϫⲛⲙⲙⲟⲛ ⲧⲁⲣⲛϯ ϫⲛⲙⲡⲱⲣ .,"When they had come, they asked him, 'Teacher, we know that you are honest, and don't defer to anyone; for you aren't partial to anyone, but truly teach the way of God. Is it lawful to pay taxes to Caesar, or not?",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,591,676
ⲛⲧⲟϥ ⲇⲉ ⲉϥⲥⲟⲟⲩⲛ ⲛⲧⲉⲩϩⲩⲡⲟⲕⲣⲓⲥⲓⲥ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲉⲧⲃⲉⲟⲩ ⲧⲉⲧⲛⲡⲉⲓⲣⲁⲍⲉ ⲙⲙⲟⲓ ⲁⲛⲓⲟⲩⲥⲁⲧⲉⲉⲣⲉ ⲛⲁⲓ ϫⲉⲉⲓⲉⲛⲁⲩ ⲉⲣⲟⲥ .,"Shall we give, or shall we not give?' But he, knowing their hypocrisy, said to them, 'Why do you test me? Bring me a denarius, that I may see it.'",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,681,723
ⲛⲧⲟⲟⲩ ⲇⲉ ⲥⲟⲩⲧⲱⲛⲥ ⲉⲣⲟϥ ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲧⲁⲛⲓⲙ ⲧⲉ ⲧⲉⲓϩⲓⲕⲱⲛ ⲙⲛⲛⲉⲓⲥϩⲁⲓ . ⲛⲧⲟⲟⲩ ⲇⲉ ⲡⲉϫⲁⲩ ⲛⲁϥ ϫⲉⲧⲁⲡⲣⲣⲟ ⲧⲉ .,"They brought it. He said to them, 'Whose is this image and inscription?' They said to him, 'Caesar's.'",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,728,770
ⲓⲏⲥⲟⲩⲥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉϯⲛⲁⲡⲣⲣⲟ ϭⲉ ⲙⲡⲣⲣⲟ ⲁⲩⲱ ⲛⲁⲡⲛⲟⲩⲧⲉ ⲙⲡⲛⲟⲩⲧⲉ . ⲁⲩⲱ ⲁⲩⲣϣⲡⲏⲣⲉ ⲙⲙⲟϥ .,"Jesus answered them, 'Render to Caesar the things that are Caesar's, and to God the things that are God's.' They marveled greatly at him.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,775,812
